County,MedianHouseholdIncome,TotalPopulation,PopAbove20,Citizens,MedianAge,PctMale,PctWhite,PctCollegePlusEdu,PctUninsured,PctForeignBorn,PctNonCitizen,PctDisability,PctUnemployed,PctSSI,PctOASDI,MedianHousingCosts,PctReligious,WoodardAmericanNation,LandAreaSqMiles,NCHS_UrbanRural2013,State,FoundryCounty,MexicanBorderCounty
28095,36783,36175,26901,36090,40.6,47.7%,69.3%,16.1%,13.8%,0.5%,0.2%,17.6%,6.2%,3.8%,0.014,546,0.573379406,Deep South,765.092634,Noncore (nonmetropolitan),28,FALSE,FALSE
28097,30146,10464,7749,10445,41.7,46.9%,53.9%,14.2%,10.9%,0.2%,0.2%,18.8%,6.0%,7.0%,0.029,514,0.82396789,Deep South,406.980524,Noncore (nonmetropolitan),28,FALSE,FALSE
28099,35645,29553,20476,29393,35.8,48.0%,61.0%,14.7%,17.3%,0.8%,0.5%,20.1%,5.8%,4.3%,0.015,519,0.622677901,Deep South,570.1343257,Noncore (nonmetropolitan),28,FALSE,FALSE
28101,37045,21663,15227,21600,37.7,47.2%,64.0%,16.7%,14.5%,0.7%,0.3%,19.4%,5.8%,3.3%,0.014,533,0.580852144,Deep South,577.8546762,Noncore (nonmetropolitan),28,FALSE,FALSE
28103,26677,11143,8015,10932,36.8,48.0%,27.8%,11.7%,18.9%,2.1%,1.9%,21.2%,7.9%,8.5%,0.033,512,0.514672889,Deep South,695.1583604,Noncore (nonmetropolitan),28,FALSE,FALSE
28105,32485,49048,36081,47285,25,50.1%,59.1%,25.1%,12.0%,4.5%,3.6%,11.6%,5.1%,3.0%,0.01,720,0.463097374,Deep South,458.2070194,Micropolitan (nonmetropolitan),28,FALSE,FALSE
28107,36555,34373,24483,34150,36.5,48.2%,49.6%,15.8%,14.9%,0.8%,0.6%,15.6%,7.0%,6.2%,0.024,621,0.604777005,Deep South,685.1430908,Noncore (nonmetropolitan),28,FALSE,FALSE
28109,40976,55196,40172,54775,40.7,49.4%,85.3%,17.1%,18.9%,1.7%,0.8%,19.1%,6.0%,3.4%,0.013,661,0.652619755,Deep South,810.8854697,Micropolitan (nonmetropolitan),28,FALSE,FALSE
28111,34045,12187,8988,12187,40.1,48.6%,78.5%,13.0%,21.0%,0.5%,0.0%,27.0%,6.8%,4.3%,0.016,449,0.530483302,Deep South,647.2074653,Small metro,28,FALSE,FALSE
28113,31677,40075,28190,39840,36.7,47.4%,46.1%,16.0%,15.1%,0.7%,0.6%,19.2%,7.0%,5.8%,0.022,557,0.636132252,Deep South,409.017516,Micropolitan (nonmetropolitan),28,FALSE,FALSE
28115,40645,30517,21603,29820,37,50.3%,80.7%,13.8%,18.8%,2.6%,2.3%,17.3%,4.7%,2.9%,0.012,583,0.65003113,Greater Appalachia,497.7408469,Micropolitan (nonmetropolitan),28,FALSE,FALSE
28117,32945,25380,18359,25307,39.2,48.9%,84.9%,15.1%,15.2%,0.6%,0.3%,22.6%,5.4%,2.9%,0.014,509,0.706934594,Greater Appalachia,414.9741591,Noncore (nonmetropolitan),28,FALSE,FALSE
28119,24583,7761,5667,7697,38.5,48.3%,29.4%,13.9%,20.9%,0.9%,0.8%,15.6%,8.9%,8.5%,0.035,488,0.873212215,Deep South,405.0117215,Noncore (nonmetropolitan),28,FALSE,FALSE
28121,58801,146761,107750,144519,36.9,48.2%,78.2%,26.0%,10.8%,2.3%,1.5%,13.0%,4.1%,1.8%,0.005,919,0.623033367,Deep South,775.4175409,Medium metro,28,FALSE,FALSE
28123,32935,28293,20034,26590,36,48.4%,60.1%,11.8%,20.6%,7.1%,6.0%,19.8%,4.9%,4.8%,0.019,547,0.676633796,Deep South,609.2313986,Noncore (nonmetropolitan),28,FALSE,FALSE
28125,30525,4805,3435,4765,38.5,44.5%,27.9%,17.3%,19.6%,1.0%,0.8%,20.4%,7.2%,8.5%,0.036,471,0.630593132,Deep South,431.7199978,Noncore (nonmetropolitan),28,FALSE,FALSE
28127,35375,27401,19574,27202,37.7,48.8%,63.5%,14.0%,17.7%,0.9%,0.7%,17.0%,5.4%,5.0%,0.016,535,0.789277764,Deep South,589.1651887,Medium metro,28,FALSE,FALSE
28129,32951,16257,11792,16245,40.1,48.2%,75.1%,12.9%,13.7%,0.2%,0.1%,19.3%,5.1%,3.3%,0.012,504,0.375222981,Deep South,636.2678193,Noncore (nonmetropolitan),28,FALSE,FALSE
28131,45025,17978,13076,17830,36.8,50.8%,78.9%,15.3%,17.0%,1.0%,0.8%,16.8%,6.7%,3.5%,0.013,591,0.351262654,Deep South,445.4847182,Noncore (nonmetropolitan),28,FALSE,FALSE
28133,27384,27911,20406,27875,34.1,52.3%,26.0%,13.5%,17.2%,0.5%,0.1%,10.5%,8.3%,7.2%,0.027,591,0.38586937,Deep South,697.7588059,Micropolitan (nonmetropolitan),28,FALSE,FALSE
28135,29731,14959,12408,14934,36,59.5%,42.2%,12.6%,11.3%,0.3%,0.2%,14.0%,5.5%,7.2%,0.03,462,0.362323685,Deep South,645.2189673,Noncore (nonmetropolitan),28,FALSE,FALSE
28137,42880,28415,19929,28145,36.7,48.7%,68.4%,17.0%,15.1%,1.5%,1.0%,16.0%,5.6%,3.3%,0.013,723,0.613725145,Deep South,404.762742,Large fringe metro,28,FALSE,FALSE
28139,35609,22054,15895,21590,38.4,49.2%,82.7%,13.6%,13.8%,2.2%,2.1%,20.3%,5.2%,4.9%,0.02,517,0.66568423,Greater Appalachia,457.8112049,Noncore (nonmetropolitan),28,FALSE,FALSE
28141,35143,19539,14769,19259,42.8,48.2%,95.4%,14.9%,16.0%,1.7%,1.4%,22.9%,5.6%,3.7%,0.016,480,0.52152106,Greater Appalachia,424.3028097,Noncore (nonmetropolitan),28,FALSE,FALSE
28143,31211,10477,7191,10314,32.2,46.9%,22.0%,15.9%,17.7%,2.1%,1.6%,14.1%,6.1%,7.5%,0.031,661,0.178677102,Deep South,454.6748229,Large fringe metro,28,FALSE,FALSE
28145,35865,27811,20134,26996,38,48.6%,83.4%,14.7%,16.8%,3.1%,2.9%,17.5%,4.5%,2.9%,0.012,596,0.8396318,Greater Appalachia,415.6001334,Noncore (nonmetropolitan),28,FALSE,FALSE
28147,31384,14978,10676,14849,39.4,49.1%,54.0%,12.4%,19.8%,1.0%,0.9%,20.5%,7.3%,4.8%,0.02,499,0.438309521,Deep South,403.928215,Noncore (nonmetropolitan),28,FALSE,FALSE
28149,41121,48020,34865,47642,37.9,47.6%,50.5%,21.7%,15.9%,1.9%,0.8%,12.8%,6.3%,4.4%,0.015,710,0.659496043,Deep South,588.5144463,Micropolitan (nonmetropolitan),28,FALSE,FALSE
28151,29144,49499,34825,49235,36.2,46.9%,27.6%,16.1%,20.4%,1.0%,0.5%,18.8%,8.2%,9.0%,0.029,617,0.670579204,Deep South,724.7407429,Micropolitan (nonmetropolitan),28,FALSE,FALSE
28153,32557,20564,14732,20501,36.7,48.7%,59.7%,13.0%,15.1%,0.3%,0.3%,22.6%,7.2%,4.6%,0.018,471,0.568760941,Deep South,810.716301,Noncore (nonmetropolitan),28,FALSE,FALSE
28155,34448,9999,7355,9974,41.1,49.2%,79.9%,17.3%,15.0%,0.5%,0.3%,20.7%,6.1%,6.7%,0.026,499,0.723872387,Deep South,420.9375757,Noncore (nonmetropolitan),28,FALSE,FALSE
28157,29931,9345,7131,9345,36.8,52.6%,28.9%,12.9%,16.3%,0.0%,0.0%,22.8%,8.3%,7.5%,0.032,446,0.53140717,Deep South,678.1062604,Noncore (nonmetropolitan),28,FALSE,FALSE
28159,33202,18697,13757,18650,40.5,48.4%,51.4%,17.6%,13.0%,0.4%,0.3%,18.1%,6.9%,4.7%,0.019,543,0.799219126,Deep South,607.2267056,Noncore (nonmetropolitan),28,FALSE,FALSE
28161,36502,12381,9335,12370,41.5,48.8%,59.5%,13.5%,12.7%,0.4%,0.1%,19.9%,5.6%,7.5%,0.03,562,1.080930458,Deep South,467.1288411,Noncore (nonmetropolitan),28,FALSE,FALSE
28163,28961,27911,20492,27869,35.8,55.4%,39.3%,12.7%,15.6%,0.2%,0.2%,14.7%,6.7%,6.3%,0.023,556,0.469671456,Deep South,922.1586073,Medium metro,28,FALSE,FALSE
29001,37516,25560,18479,25115,27.9,47.5%,94.7%,19.3%,10.2%,3.2%,1.7%,12.1%,5.2%,2.7%,0.011,601,0.430594679,Midlands,567.323861,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29003,55613,17328,12983,17295,42.3,49.5%,97.6%,19.6%,8.1%,0.5%,0.2%,12.5%,3.3%,1.0%,0.004,771,0.324099723,Midlands,432.7033599,Small metro,29,FALSE,FALSE
29005,43933,5440,4244,5396,47.1,49.7%,98.5%,21.2%,12.5%,0.9%,0.8%,18.0%,4.3%,1.6%,0.007,576,0.720955882,Midlands,547.2853825,Noncore (nonmetropolitan),29,FALSE,FALSE
29007,41310,25783,19094,25616,39.2,45.5%,92.3%,12.2%,13.2%,1.2%,0.6%,15.1%,3.5%,2.3%,0.01,597,0.587169841,Greater Appalachia,692.2349265,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29009,39033,35726,26542,34276,43.3,50.1%,94.6%,14.3%,17.9%,5.4%,4.1%,17.7%,3.8%,2.7%,0.011,584,0.540446733,Greater Appalachia,778.2503747,Noncore (nonmetropolitan),29,FALSE,FALSE
29011,37467,12166,8835,12013,41.1,49.3%,96.2%,16.2%,11.9%,2.4%,1.3%,18.5%,5.6%,2.8%,0.011,598,0.546523097,Greater Appalachia,591.9208153,Noncore (nonmetropolitan),29,FALSE,FALSE
29013,41060,16643,12247,16559,41.9,49.2%,97.5%,13.0%,13.3%,0.7%,0.5%,18.6%,4.6%,2.4%,0.008,625,0.532055519,Greater Appalachia,836.6886832,Large fringe metro,29,FALSE,FALSE
29015,33042,18854,15183,18804,52.5,49.8%,98.8%,14.1%,13.1%,0.6%,0.3%,21.8%,5.2%,3.2%,0.012,535,0.45793996,Greater Appalachia,704.0432127,Noncore (nonmetropolitan),29,FALSE,FALSE
29017,39707,12356,9291,12331,43.1,50.0%,99.0%,9.4%,12.9%,0.6%,0.2%,23.3%,4.7%,3.5%,0.015,543,0.393654904,Greater Appalachia,617.9051245,Small metro,29,FALSE,FALSE
29019,49899,170770,126703,164117,30.1,48.3%,85.7%,31.5%,8.2%,6.0%,3.9%,10.2%,2.7%,1.6%,0.005,877,0.374474439,Midlands,685.5555811,Small metro,29,FALSE,FALSE
29021,46315,89561,66582,87169,36.8,50.0%,92.1%,16.8%,13.4%,3.8%,2.7%,15.2%,3.8%,2.7%,0.009,732,0.490112884,Midlands,408.0258462,Small metro,29,FALSE,FALSE
29023,35738,42951,31930,42636,40,48.3%,92.8%,16.1%,13.1%,1.2%,0.7%,23.7%,4.9%,5.4%,0.021,605,0.418453587,Greater Appalachia,694.669221,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29025,43691,9083,6675,9058,42.3,50.1%,98.5%,17.1%,10.3%,0.7%,0.3%,16.8%,3.8%,1.8%,0.006,674,0.461961907,Midlands,426.3921305,Large fringe metro,29,FALSE,FALSE
29027,47744,44566,33255,44106,37.8,50.8%,94.5%,18.1%,10.0%,1.7%,1.0%,14.4%,3.4%,2.0%,0.007,712,0.351433828,Midlands,834.5777758,Small metro,29,FALSE,FALSE
29029,44816,43927,34976,43199,49.8,49.3%,97.5%,21.7%,16.6%,2.5%,1.7%,17.5%,4.8%,1.6%,0.005,696,0.388030141,Greater Appalachia,655.9986636,Noncore (nonmetropolitan),29,FALSE,FALSE
29031,46050,77606,57742,76328,36,48.4%,90.1%,22.0%,9.3%,2.4%,1.6%,14.4%,4.1%,2.1%,0.009,717,0.749684303,Greater Appalachia,578.5348059,Small metro,29,FALSE,FALSE
29033,42415,9096,6761,9069,42.4,48.5%,97.9%,15.5%,10.8%,0.6%,0.3%,15.5%,4.5%,2.4%,0.01,541,0.76616095,Midlands,694.6216355,Noncore (nonmetropolitan),29,FALSE,FALSE
29035,33034,6284,4589,6284,40.9,47.7%,98.4%,12.9%,18.4%,0.2%,0.0%,22.9%,6.1%,5.2%,0.021,575,0.352959898,Greater Appalachia,507.3583884,Noncore (nonmetropolitan),29,FALSE,FALSE
29037,61584,100781,72789,99508,39.2,49.0%,94.3%,21.6%,9.6%,2.3%,1.3%,12.3%,3.6%,1.0%,0.003,1054,0.358946627,Midlands,696.5830561,Large fringe metro,29,FALSE,FALSE
29039,31532,13892,10385,13882,44.8,49.8%,98.9%,13.6%,18.9%,0.3%,0.1%,22.4%,4.5%,3.1%,0.012,537,0.481860063,Greater Appalachia,474.4829498,Noncore (nonmetropolitan),29,FALSE,FALSE
29041,40642,7650,5776,7642,45.5,49.3%,97.3%,14.9%,7.5%,0.4%,0.1%,17.9%,3.8%,2.0%,0.007,479,0.792941176,Midlands,751.1770921,Noncore (nonmetropolitan),29,FALSE,FALSE
29043,53270,80904,57811,80094,37.8,48.6%,97.7%,22.1%,12.6%,1.7%,1.0%,11.9%,3.4%,1.3%,0.005,884,0.55611589,Greater Appalachia,562.6448959,Medium metro,29,FALSE,FALSE
29045,43883,6919,5150,6918,43.7,50.5%,99.3%,15.3%,15.0%,0.2%,0.0%,15.4%,6.6%,1.8%,0.007,532,0.487787252,Midlands,504.6924286,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29047,62099,230361,166992,225762,36.6,48.9%,90.1%,26.2%,10.0%,4.6%,2.0%,11.4%,3.5%,1.1%,0.003,999,0.457021805,Midlands,397.6393572,Large fringe metro,29,FALSE,FALSE
29049,54773,20498,15094,20376,41,50.2%,96.5%,17.7%,12.1%,1.6%,0.6%,12.8%,3.5%,1.7%,0.006,864,0.517465119,Midlands,418.958174,Large fringe metro,29,FALSE,FALSE
29051,53088,76533,56928,75439,38,50.6%,84.5%,26.8%,9.0%,3.0%,1.4%,13.5%,3.1%,1.6%,0.006,724,0.690904577,Midlands,391.5127557,Small metro,29,FALSE,FALSE
29053,44549,17593,13253,17523,38.6,53.0%,92.4%,18.1%,9.8%,1.1%,0.4%,12.5%,4.1%,1.8%,0.008,698,0.543000057,Midlands,564.7663678,Noncore (nonmetropolitan),29,FALSE,FALSE
29055,36743,24660,18248,24525,41.2,49.4%,99.1%,12.7%,16.2%,0.7%,0.5%,20.5%,4.5%,2.9%,0.011,631,0.328223844,Greater Appalachia,742.5164018,Noncore (nonmetropolitan),29,FALSE,FALSE
29057,37035,7618,5837,7603,47.1,50.9%,98.4%,15.8%,16.6%,0.7%,0.2%,18.6%,4.1%,2.5%,0.01,561,0.695064321,Greater Appalachia,490.0112493,Noncore (nonmetropolitan),29,FALSE,FALSE
29059,38062,16564,12250,16564,43,50.0%,98.5%,14.2%,21.9%,0.7%,0.0%,20.0%,5.1%,3.3%,0.012,561,0.333132094,Greater Appalachia,540.7663483,Medium metro,29,FALSE,FALSE
29061,41642,8277,5936,8258,40.5,50.5%,98.6%,15.1%,21.7%,0.4%,0.2%,15.6%,3.4%,1.7%,0.006,622,0.680318956,Midlands,563.2363098,Noncore (nonmetropolitan),29,FALSE,FALSE
29063,41406,12782,10379,12761,40.1,63.2%,88.1%,12.8%,7.2%,0.7%,0.2%,12.7%,3.9%,0.9%,0.003,648,0.288139571,Midlands,421.3576313,Small metro,29,FALSE,FALSE
29065,36831,15612,11649,15497,43.4,49.0%,98.3%,13.7%,18.5%,1.2%,0.7%,24.6%,4.9%,3.8%,0.015,511,0.541122214,Greater Appalachia,752.7604364,Noncore (nonmetropolitan),29,FALSE,FALSE
29067,30508,13516,10357,13474,47.3,49.9%,99.0%,11.7%,17.7%,0.4%,0.3%,20.0%,5.6%,2.9%,0.011,475,0.215670317,Greater Appalachia,813.6314275,Noncore (nonmetropolitan),29,FALSE,FALSE
29069,31077,31562,22520,30886,39.8,48.2%,87.5%,11.6%,16.4%,2.9%,2.1%,21.9%,6.9%,7.4%,0.029,495,0.524111273,Greater Appalachia,541.0717227,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29071,48480,101828,75362,101060,40.2,49.7%,97.6%,19.1%,10.0%,1.6%,0.8%,12.3%,3.7%,1.8%,0.006,799,0.479563578,Greater Appalachia,922.6818209,Large fringe metro,29,FALSE,FALSE
29073,42826,14948,11404,14898,45.6,49.5%,98.6%,16.7%,9.3%,0.7%,0.3%,19.3%,3.5%,2.0%,0.008,599,0.599277495,Greater Appalachia,519.004389,Noncore (nonmetropolitan),29,FALSE,FALSE
29075,41912,6785,4998,6742,41.4,48.3%,97.9%,16.9%,11.2%,0.8%,0.6%,16.1%,3.2%,2.5%,0.012,563,0.779808401,Midlands,491.4218534,Noncore (nonmetropolitan),29,FALSE,FALSE
29077,41227,283206,214454,277850,35.6,48.7%,93.5%,23.7%,14.1%,3.4%,1.9%,13.3%,3.4%,2.3%,0.008,734,0.506843075,Greater Appalachia,675.3194658,Medium metro,29,FALSE,FALSE
29079,37656,10256,7517,10219,41,47.9%,97.5%,18.2%,15.3%,0.4%,0.4%,16.3%,4.0%,2.5%,0.01,542,0.902398596,Midlands,435.2852964,Noncore (nonmetropolitan),29,FALSE,FALSE
29081,39301,8722,6401,8594,42.4,50.2%,98.7%,13.4%,14.4%,1.9%,1.5%,18.9%,3.6%,2.7%,0.011,572,0.639876175,Midlands,722.5040037,Noncore (nonmetropolitan),29,FALSE,FALSE
29083,42181,22034,16692,21922,44.1,49.0%,96.9%,15.7%,13.5%,0.9%,0.5%,20.5%,4.4%,3.2%,0.013,644,0.628664791,Greater Appalachia,696.9436863,Noncore (nonmetropolitan),29,FALSE,FALSE
29085,32122,9335,7536,9309,53.5,49.2%,98.4%,14.0%,18.6%,0.5%,0.3%,25.5%,5.0%,2.5%,0.011,494,0.396357793,Greater Appalachia,398.8077166,Noncore (nonmetropolitan),29,FALSE,FALSE
29087,42500,4615,3614,4610,47.4,49.9%,98.4%,17.1%,12.1%,0.4%,0.1%,16.1%,2.7%,1.6%,0.006,543,0.795449621,Midlands,462.6930891,Noncore (nonmetropolitan),29,FALSE,FALSE
29089,44820,10182,7435,10150,38.8,50.0%,93.4%,19.8%,9.2%,0.9%,0.3%,15.0%,3.8%,2.3%,0.01,649,0.498723237,Midlands,463.7830308,Noncore (nonmetropolitan),29,FALSE,FALSE
29091,32784,40326,29632,39914,40.6,48.4%,97.9%,15.4%,12.7%,1.6%,1.0%,19.2%,5.3%,4.1%,0.016,565,0.42240738,Greater Appalachia,927.2483909,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29093,36239,10322,7814,10286,43.1,49.5%,96.4%,13.0%,15.9%,0.4%,0.3%,25.4%,6.3%,6.0%,0.021,512,0.468901376,Greater Appalachia,550.2641889,Noncore (nonmetropolitan),29,FALSE,FALSE
29095,46869,680905,501115,657828,36.5,48.4%,69.1%,24.1%,14.5%,5.7%,3.4%,13.3%,5.0%,2.5%,0.008,889,0.522785117,Midlands,604.5723243,Large central metro,29,FALSE,FALSE
29097,41811,117184,84238,113769,35.5,48.8%,94.0%,18.3%,15.6%,4.1%,2.9%,13.9%,3.9%,3.1%,0.011,727,0.580207196,Greater Appalachia,638.4793715,Small metro,29,FALSE,FALSE
29099,55348,221577,163005,219762,38.6,49.7%,97.7%,19.5%,10.1%,1.8%,0.8%,12.8%,3.8%,1.3%,0.004,938,0.360773004,Greater Appalachia,656.6525704,Large fringe metro,29,FALSE,FALSE
29101,49792,54155,39705,53416,29.7,51.4%,92.5%,20.4%,9.8%,2.2%,1.4%,10.9%,4.2%,1.3%,0.005,801,0.375847106,Midlands,829.283172,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29103,38289,4035,2953,4019,43.6,50.0%,98.3%,15.2%,21.2%,1.2%,0.4%,17.7%,4.2%,2.4%,0.011,486,0.587608426,Greater Appalachia,504.0087657,Noncore (nonmetropolitan),29,FALSE,FALSE
29105,39712,35514,26091,35459,39.8,49.4%,98.1%,13.6%,16.4%,0.8%,0.2%,19.2%,5.3%,3.4%,0.013,623,0.52559554,Greater Appalachia,764.7245748,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29107,50723,32916,24328,32689,41,49.4%,97.1%,17.2%,9.8%,1.2%,0.7%,14.7%,3.5%,1.8%,0.006,708,0.648073885,Midlands,628.4354644,Large fringe metro,29,FALSE,FALSE
29109,40597,38244,27414,37678,39.6,50.0%,96.7%,15.1%,14.8%,2.6%,1.5%,15.8%,3.7%,2.3%,0.009,635,0.616358122,Greater Appalachia,611.7368912,Noncore (nonmetropolitan),29,FALSE,FALSE
29111,43909,10172,7465,10038,39.3,50.4%,96.0%,12.3%,10.1%,1.8%,1.3%,12.9%,4.0%,1.7%,0.007,525,0.580613449,Greater Appalachia,505.0419445,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29113,53718,53850,38149,53334,36.5,49.8%,96.4%,14.9%,11.1%,1.5%,1.0%,16.4%,3.7%,1.7%,0.006,900,0.297195915,Midlands,626.5575512,Large fringe metro,29,FALSE,FALSE
29115,37997,12401,9150,12370,42.8,47.6%,98.1%,14.4%,14.0%,0.6%,0.2%,15.7%,5.8%,2.8%,0.012,543,0.696153536,Midlands,615.5640335,Noncore (nonmetropolitan),29,FALSE,FALSE
29117,43350,15042,11545,15005,42,45.1%,95.6%,19.5%,11.7%,0.8%,0.2%,13.2%,3.5%,2.3%,0.011,591,0.72443824,Midlands,532.321476,Noncore (nonmetropolitan),29,FALSE,FALSE
29119,38368,22763,16197,21273,37,50.8%,92.3%,12.9%,22.2%,9.2%,6.5%,17.4%,3.9%,2.6%,0.009,583,0.32508896,Greater Appalachia,539.4801559,Medium metro,29,FALSE,FALSE
29121,36976,15460,11417,15419,42.9,48.8%,95.9%,16.0%,12.6%,0.7%,0.3%,17.8%,4.3%,2.0%,0.007,559,0.716558862,Midlands,801.2075894,Noncore (nonmetropolitan),29,FALSE,FALSE
29123,35097,12401,9176,12341,42.3,48.9%,97.1%,12.0%,13.7%,0.7%,0.5%,23.3%,4.9%,4.4%,0.016,565,0.460446738,Greater Appalachia,494.3896597,Noncore (nonmetropolitan),29,FALSE,FALSE
29125,39700,9057,6803,8989,44.2,50.2%,97.2%,15.8%,13.4%,1.1%,0.8%,19.8%,4.5%,1.6%,0.006,526,0.462073534,Greater Appalachia,526.9789978,Noncore (nonmetropolitan),29,FALSE,FALSE
29127,40814,28840,21188,28675,39.7,48.0%,92.8%,16.8%,13.8%,1.4%,0.6%,15.2%,3.6%,3.5%,0.013,617,0.597156727,Greater Appalachia,436.9238148,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29129,40768,3718,2715,3695,44.1,49.9%,98.0%,14.3%,19.3%,1.0%,0.6%,14.2%,3.8%,1.8%,0.009,528,0.722969338,Midlands,453.8351828,Noncore (nonmetropolitan),29,FALSE,FALSE
29131,38094,24956,18510,24891,40.8,49.2%,97.4%,15.2%,13.6%,1.4%,0.3%,18.4%,4.4%,2.2%,0.009,636,0.559464658,Greater Appalachia,592.5947041,Noncore (nonmetropolitan),29,FALSE,FALSE
29133,28347,14208,10703,14198,39.3,53.8%,74.6%,9.4%,17.6%,0.2%,0.1%,19.3%,6.1%,5.2%,0.02,562,0.446931306,Greater Appalachia,411.5831304,Noncore (nonmetropolitan),29,FALSE,FALSE
29135,47725,15801,11514,15484,38,52.4%,94.5%,15.5%,15.3%,2.9%,2.0%,12.8%,3.7%,1.3%,0.005,605,0.599329156,Midlands,415.0254891,Small metro,29,FALSE,FALSE
29137,43138,8680,6508,8660,44.8,50.3%,95.9%,14.9%,14.0%,0.6%,0.2%,16.3%,3.7%,2.0%,0.009,564,0.716013825,Greater Appalachia,647.6533268,Noncore (nonmetropolitan),29,FALSE,FALSE
29139,39830,11939,8912,11897,43.7,49.6%,97.8%,14.6%,12.2%,0.7%,0.4%,17.1%,3.7%,2.3%,0.01,657,0.473992797,Midlands,535.0469862,Noncore (nonmetropolitan),29,FALSE,FALSE
29141,33525,20225,15369,20120,46.5,50.3%,98.3%,13.4%,22.8%,1.1%,0.5%,19.3%,5.3%,2.9%,0.011,562,0.458986403,Greater Appalachia,597.630038,Noncore (nonmetropolitan),29,FALSE,FALSE
29143,33630,18411,13592,18317,40.5,47.9%,83.2%,11.3%,18.1%,0.6%,0.5%,21.9%,8.3%,5.0%,0.02,536,0.53332247,Greater Appalachia,674.8405026,Noncore (nonmetropolitan),29,FALSE,FALSE
29145,43290,58777,42734,57671,39.7,49.5%,94.3%,18.0%,15.3%,3.0%,1.9%,15.0%,4.1%,1.7%,0.006,661,0.472004355,Greater Appalachia,624.7535483,Small metro,29,FALSE,FALSE
29147,35854,23186,17047,22895,28.3,49.8%,95.0%,15.4%,10.1%,1.9%,1.3%,12.7%,3.5%,1.1%,0.005,616,0.53200207,Midlands,876.9641025,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29149,29851,10979,8269,10933,45.8,49.1%,97.7%,13.1%,16.5%,1.0%,0.4%,24.7%,5.1%,5.5%,0.022,487,0.457509791,Greater Appalachia,789.7955328,Noncore (nonmetropolitan),29,FALSE,FALSE
29151,52693,13758,10062,13746,39.8,52.3%,98.5%,17.9%,7.1%,0.3%,0.1%,16.2%,2.5%,1.1%,0.004,490,0.71689199,Greater Appalachia,606.573308,Small metro,29,FALSE,FALSE
29153,31399,9537,7524,9524,50.7,50.7%,99.2%,14.7%,16.5%,0.4%,0.1%,21.2%,6.5%,3.3%,0.012,470,0.208451295,Greater Appalachia,744.971498,Noncore (nonmetropolitan),29,FALSE,FALSE
29155,29238,17837,12617,17759,37.6,47.3%,71.9%,10.8%,17.1%,0.6%,0.4%,25.4%,8.2%,7.6%,0.03,559,0.62633851,Greater Appalachia,492.5204982,Noncore (nonmetropolitan),29,FALSE,FALSE
29157,51499,19100,13976,18992,39.7,49.7%,98.4%,14.8%,7.4%,0.9%,0.6%,15.1%,2.9%,1.9%,0.007,654,0.65104712,Greater Appalachia,474.3555376,Noncore (nonmetropolitan),29,FALSE,FALSE
29159,39928,42215,30550,40160,37.5,49.1%,93.3%,18.0%,14.9%,6.3%,4.9%,16.7%,4.2%,2.9%,0.01,671,0.594693829,Midlands,682.2230705,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29161,41618,45029,33388,43345,34.4,52.3%,93.2%,21.3%,11.2%,5.0%,3.7%,15.8%,4.0%,2.7%,0.01,669,0.414688312,Greater Appalachia,671.7784712,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29163,41750,18517,14031,18385,39.5,55.5%,92.0%,11.2%,11.6%,1.1%,0.7%,14.3%,3.7%,2.2%,0.009,613,0.540314306,Greater Appalachia,670.4388067,Noncore (nonmetropolitan),29,FALSE,FALSE
29165,68254,93394,68681,90359,38.3,49.3%,89.2%,32.7%,8.0%,5.9%,3.2%,9.8%,3.4%,0.8%,0.002,1090,0.346703214,Midlands,420.1960024,Large fringe metro,29,FALSE,FALSE
29167,41130,31107,22422,31051,37.5,49.0%,97.5%,16.3%,12.6%,0.6%,0.2%,17.0%,4.2%,3.0%,0.01,651,0.391133828,Greater Appalachia,635.5264568,Medium metro,29,FALSE,FALSE
29169,47931,53443,36816,52289,26.8,56.9%,79.2%,18.8%,9.8%,4.3%,2.2%,12.3%,5.3%,1.6%,0.006,880,0.351776659,Greater Appalachia,547.1010786,Micropolitan (nonmetropolitan),29,FALSE,FALSE
29171,36346,4895,3811,4871,46.4,50.1%,98.6%,18.4%,15.2%,1.1%,0.5%,23.4%,4.0%,2.6%,0.01,573,0.513176711,Midlands,517.3166048,Noncore (nonmetropolitan),29,FALSE,FALSE
29173,47345,10243,7814,10211,45.1,50.3%,97.6%,14.3%,12.6%,0.7%,0.3%,15.8%,3.2%,1.1%,0.004,642,0.396075369,Greater Appalachia,469.7811262,Micropolitan (nonmetropolitan),29,FALSE,FALSE
